O,And it ended in the end .
O,It affected them in ways that many people didn't know .
O,"Of course , in fact , it killed the crew ."
O,But I think that many of the engineers have a story to tell as well as if that's a good point .
O,"Yeah , absolutely ."
O,"I mean , that's a that's that would be an amazing story ."
O,"But I think there is a plan to make a movie about the Challenger mission , but focused on the schoolteacher , Christa McAuliffe ."
O,"But I imagine these the decisions made that day and the day before the launch , which were critical , will be depicted in some fashion in the movie , which were all engineering decisions ."
O,"And and I'm sure will be , you know , crucial to understanding the accident ."
O,"You know , as you said , you mentioned the Orion mission that once they get us back to the moon , is it going to be easier because of the lessons we learned from Apollo ?"
O,"In a word , no ."
O,Getting to the moon is just as hard today as it was in the 1960s .
O,"I mean , we know a little bit more ."
O,"We have an experience base of one to draw from , but actually going to the moon ."
O,The mission is going to be just as risky .
O,It's just as hard to do the amount of prop we need .
O,"When Neil said he wished for more prop , I wished for more prop everyday as well ."
O,So it's not any easier .
O,Giving to the moon in itself is risky the second time around .
O,"I remember after the Apollo missions were canceled , there were three rockets left over ."
O,We only went to seventeen as well to be 20 .
O,"I remember going to Houston and seeing them lying on their side , one lying inside as a home for nesting birds ."
O,"And ever thought there was anything as sad as seeing a Saturn 5 being a home for , you know , it's nice the birds had placed in there ."
O,"But it was the most fortunately , it's in a building now and it's been restored ."
O,And I know that has been .
O,Couldn't we just turn that put it back in the vehicle assembly building and send that back to the moon ?
O,"I mean , I feel that the avionics are quite out of date and I don't think we can control it anymore ."
O,When what's the schedule for that ?
O,And do we have enough money and is it going to be going out ?
O,So we're working through a 2020 flight for the first launch of s.o.s .
O,And really the second launch of Orion we launched in 2014 for the first flight of Orion .
O,And that'll be an untrue flight .
O,We are going around the moon to a distant retrograde orbit .
O,"So it'll even go way past the moon , about 70000 kilometers on the far side ."
O,And that will be a long mission just really to shake down all of the vehicle systems on FLSA and Orion before we put crew on the next flight .
O,So we're in progress .
O,We have enough money and it's just a challenge getting there .
O,It's back to the future .
O,"Yes , indeed , we do that ."
O,I want to thank all of you for taking time to be with us today .
O,It's it's going to be the 50th anniversary next year .
O,It's really amazing .
O,"And we'll all be looking forward to seeing the Miriam Kramer , science editor , Mashable ."
O,"Judy Moran , he was a human exploration mission analysis lead in NASA's Johnson Space Center in Houston ."
O,"Sid Sidiqi , a history professor studying space exploration at Fordham University here in the Bronx ."
O,Yes .
O,"His most recent book , Proud Bronx is Beyond Earth A Chronicle of These Deep Space Exploration ."
O,Thank you all for taking time to be with us today .
O,Thank you .
O,Thanks for .
O,What's your favorite Beatles song ?
O,I Want to hold your hand in my Life around Science Friday .
O,This is our favorite .
O,"No , it's not a squeaky shoe and it's not the Fab Four we're talking about the fabulous horned Japanese rhinoceros beetle ."
O,That's what you heard in that clip .
O,And these beetles have a very interesting courtship ritual .
O,That's the topic of our latest Mac Roscoe video .
O,And you can watch it on our Web site at sciencefriday.com .
O,And here to tell us about that is Gillian Del Sol. She is a biology p._h._d student at the University of Montana in Missoula .
O,Welcome to Science Friday .
O,Hi .
O,Thank you for having me .
O,"These aren't your typical beetles , are they ?"
O,They their size .
O,They're the size of an egg .
O,And they have horns .
O,"Yeah , they have big horns ."
O,What are the horns look like ?
O,The horns look like these these kind of thick pitchfork shaped structures .
O,They have two main prongs .
O,And then those are those are also forked .
O,So they have these four sharp points on the end .
O,"And you have a collective these beetles in the field , where do you find them ?"
O,You fight .
O,You can find them all over Asia .
O,They're most famous in Japan .
O,"But my study sites where in Taiwan and in a few places in Japan , including the small island of YAKKO Kushima ."
O,So these are not the Asian longhorn beetles that ravage the woods of America .
O,He says he's no one else .
O,I just want to get those beetles use these horns when they're trying to woo a female in a kind of a feat of strength contest .
O,Right .
O,"So that's the fascinating part about these songs , is that we know that they use their horns and their horns are important for fighting other males , especially fighting other males away from a sap territory , a food territory ."
O,But it seems as if the females don't actually pay any attention to the horns themselves .
O,So the males sing instead of instead of using their horns with female courtship at all .
O,I'm IRA FLATOW .
O,This is SCIENCE FRIDAY from WNYC Studios .
O,So let me get this straight .
O,"They have these big , long horns , but to woo the females , you know , it makes sense that they sing instead ."
O,And that's when that's the that's the sound that we heard .
O,Let's hear what .
O,Listen to the sound of the song .
O,"Well , Gillian , I guess to another Beatle that that's love ."
O,It sure is .
O,What what is it ?
O,Can you decipher anything that's going on in the song ?
O,Is it just something that the other Beatles know about ?
O,"So right now we're trying to figure out how the song might be connected to qualities of the male itself , like how big he is , maybe how how much energy he has or how well-fed he is ."
O,"Because in courtship songs across the animal kingdom , think about the songbirds in your backyard ."
O,"These songs and in their complexity and their volume and all these other other little details of the songs themselves are used to communicate something about the singer to the receiver and from a male to a female that might be saying , Hey , I'm big , I'm bad , I'm strong , or something like that ."
O,"And so right now we're in the process of going through the recordings , like you just heard that I've got in my lab to see if there's any patterns between big and small males , how fast they saying how loud they seeing stuff like that ."
O,So you actually have a little Beatles recording studio ?
O,I sure do .
O,"I made it out of some sound absorbent material , some nice foam on the inside ."
O,"And I set up a whole little , whole little setup and had the nice little piece of bark for the Beatles to hang out on and ."
O,And a video camera and a microphone .
O,So it was it was a legitimate setup .
O,I'm I'm fascinated about what they are doing to make that sound .
O,How is how's that sound produced ?
O,So I personally think it's something very similar to a cricket or grasshoppers rasp and file .
O,And so I think that there is sort of a rigid washboards structure on the abdomen that they're moving against a hard part of the wing covers .
O,Then the actual LHR that you see on on the back of the beetle .
O,So I think they're moving that up and down across much like nails on a washboard .
O,"Another way the insects make squeaking sounds , though , is by forcing air out through holes in the abdomen through which they breathe ."
O,Called spirituals .
O,"So if you've ever seen a hissing cockroach , they don't have a mouth ."
O,They don't produce that sound with any sort of mouth structure .
O,That's actually from their abdomen .
O,So that's another possibility .
O,"So so the whole ritual goes like , well , you have these two male big beetles with the big horns and they fight for the right to woo the female ."
O,The one who wins then and plays her a song .
O,Is that basically what we have going here ?
O,Yeah .
O,"Basically , yeah ."
O,And what else would you know ?
O,Would you like to know about them ?
O,"If I could give you my $64 question and an unlimited check , which I don't have ."
O,What would you what would you do ?
O,What would you construct ?
O,How would you use it ?
O,What would you like to know ?
O,I would like to know .
O,And this is what we're trying to figure out in the lab .
O,"But right now , the biggest question is what are females looking for in males ?"
O,And is it different than the competitive traits that we already know are important in the competition side of things ?
O,"Even in the Beatles community , that's what the question is ."
O,"One , of course , is there's the question ."
O,It's the age old question .
O,"And so how many Beatles have you studied , do you think ?"
O,"Oh , gosh , over the years ?"
O,"Well , and our first population , we call it at least 800 males in one summer , it was they were everywhere ."
O,My my old mentor described as like a plague of beetles there .
O,"Yeah , I guess that's a good description of a group of beetles , a plague of beetle , biblical proportions ."
O,Can't top that .
O,"Gillian , thank you very much for taking time to be with us today ."
O,"Chris , thank you ."
O,Gillian del Sol is a biology p._h._d student at the University of Montana in Missoula .
O,And you can watch Gillian and his Japanese rhinoceros beetles in our latest macross Scope video .
O,It's up there at Science Friday dot com .
O,B.J. liederman composed our theme music .
O,"And of course , so if you missed any part of the program , I'd like to hear it again ."
O,Subscribe to our podcast .
O,Wherever you would like to get your podcasts .
O,"And if ever smart speaker , you can ask to play Science Friday whenever you want ."
O,"So every day now is Science Friday and we are in social communities everywhere , Facebook , Twitter , Instagram ."
O,And you can also e-mail us Sife Fry .
O,It's Science Friday dot com .
O,Go to our Web site at sciencefriday.com .
O,"For all our educational materials , we have hundreds of videos up there on a people don't know about all the stuff we make for teachers ."
O,Have a great weekend .
O,I'm IRA FLATOW in New York .
B-AD,"Science Friday , supported by Wix dot com ."
I-AD,Did you know you can get a professional Web site in five minutes or less ?
I-AD,It's true .
I-AD,Wix dot com developed artificial design intelligence that builds a stunning Web site just for you .
I-AD,You can even do it right from your phone .
I-AD,Here's how it works .
I-AD,Go to Wix dot com and decide what you need a Web site for .
I-AD,Pick your style and add your images and your Web site is ready .
I-AD,Now that's the future .
I-AD,Create your Web site today .
E-AD,Just go to Wix WAAX dot com slash Science Friday to get 10 percent off when you're ready to go premium .
