O,The number of Ivy League players that have become NBA players is extremely small .
O,So one of the things I have to be careful about with analytics is when to not use things and I incorrectly chose to not waste his time in the Ivy League high enough and we ended up going undrafted Morri and the rockets did however bring Lin into training camp as an undrafted rookie .
O,He actually did look quite good in our training camp but unfortunately at that time we had four point guards .
O,And so yeah we way I then incorrectly let him go .
O,What about his being Asian .
O,How much did that just you know the fact that he did not quote look like what most basketball people think a good basketball player looks like and how much that may have actually obscured the the the real data at the start of an unknowable question .
O,But the founders of behavioral science you know a lot of their research was on yeah how people mostly unconsciously sometimes overtly put people into you know you know basically buckets or categories and then use those for making decisions and often those heuristics really serve you well in life i.e. you know I I've categorized that animal as dangerous and strong and avoid them so they don't eat me right .
O,But many times they don't serve you well .
O,And what you're asking is a question that's impossible to answer as best .
O,How did Jeremy's heritage change how he was viewed by NBA talent evaluators .
O,I don't know how much was that Ivy League how much it was you know .
O,Yeah .
O,No .
O,Nobody knows .
O,The reality was it happens not just in the NBA it happened to him consistently .
O,He was a top player in high school .
O,He then got literally almost no interest from college head coaches but he should have been recruited by the Duke and the Kentucky .
O,And then again he was overlooked in the NBA .
O,No one can really know why but there's obviously a bunch of factors that probably played a role .
O,The more you talk to athletes .
O,And the people around them the more you realize that the path to elite status isn't nearly as predictable as you might imagine .
O,There are cognitive biases involved there is personality and politics and remember luck plainly there's no guarantee that a given athlete will get the right opportunity to make it to the top .
O,But .
O,If you do .
O,Well if you do get the opportunity .
O,That's when the real challenge begins .
O,Now you've got to work even harder devote yourself even more completely .
O,And that comes with a cost .
O,It's the flip side of opportunity and it's what economists call .
O,Yes opportunity cost meaning for every hour you spend on your sport .
O,You surrender in hour of something else .
O,For every opportunity the sport gives you there's another opportunity you have to sacrifice .
O,So fighting takes up a lot of time and you know fighters they have to diet pretty hard .
O,Lauren Murphy is a professional mixed martial arts fighter in the flyweight division of the UFC .
O,They have to work out all the time and they also need to rest a lot of us work .
O,So there's just not a lot of time in the day and a lot of times the first thing that kind of gets taken off the plate is time with family .
O,And so I remember missing a couple Thanksgiving dinners .
O,You know not being able to drive out to my sister's house for Christmas .
O,And I remember my family kind of being like What the hell .
O,Why you know why are you suddenly neglecting us so much .
O,And I didn't really have a good answer for them at the time .
O,I just thought this is something that I want to do and I want to be really good good at it while I do it .
O,And so I need to you know make these sacrifices now so I can have a good performance later in high school .
O,You know by the time I was a sophomore and I knew I had a chance .
O,I started preparing the former baseball All-Star mark to Shaira .
O,I didn't go to my high school homecoming for three straight years because I was playing for baseball .
O,You know I didn't I didn't do a lot of stuff in the summertime like 70 games every summer .
O,My friends were going to concerts my friends are you know having a good time at the beach and all these kind of things .
O,So for me I sacrificed from the time I was I don't know .
O,Probably in high school is when I started to forego other opportunities .
O,That again is Dominique Foxworth who overdid his push ups and sit ups at age 8 in order to make the NFL and then in college I wanted to be a computer science major at University of Maryland and my academic adviser was like though that course is going to make it very difficult for you to make it to our practices their labs and blah blah blah blah .
O,So I was like no not going to do that .
O,So instead you did was it American Studies and American studies in journalism and journalism which just shows how easy what I do is that you could do it in another major while playing football .
O,No I I enjoyed those and it was it was good but it wasn't what I wanted to do and in the summers when when people were getting internships or whatever I was working out and getting ready for football .
O,And I say all that to say once I got to the league then I got drafted and I was in the third round so that's it's money it's good money but it's not life changing money .
O,It doesn't make up for all the things that you've given up through the course of your life .
O,You shouldn't feel too sorry for Foxworth he played long enough to enter free agency .
O,His final NFL contract paid him about 27 million dollars .
O,But now out of football for a few years he's still feeling the after effects of his single mindedness .
O,So like my whole life since I was a kid I had a very clear goal and I worked towards that goal and I made lots of decisions that would get me closer to that goal .
O,But give me further away from other important and interesting things including friends and including family and .
O,And then I was like I'm done playing .
O,So I will be in this state of transition .
O,His transition included getting an MBA from Harvard and working at the NBA Players Union .
O,He's now doing some writing and sportscasting .
O,I mean I think it's a feeling of loneliness honestly .
O,And it's not like I have three kids and my wife and I'm not like alone obviously and I love them and have fun with them .
O,But throughout my life I have been almost myopically focused on a goal which being focused on that goal gave me purpose and I'm sure I'm going to butcher the Nietzsche quote but it's something to the effect of when a man has a why he can bear almost any how .
O,And like I was I didn't .
O,I don't drink now .
O,Never drank in my life .
O,I never smoke weed like I was singularly focused on doing everything .
O,Every decision I made was like All right I'm going to get closer to his goal and I my the people I was close with in high school like those aren't my friends anymore .
O,People I was close with in college like not really my friends anymore .
O,And then at 35 and DC or my wife has a bunch of family and friends friends that she's been close with since they were in the second grade and like .
O,And I'm like I don't really have that .
O,And like I was making these choices which I thought were choices to get me what you wanted .
O,Right .
O,And I didn't realize at the time that I was forgoing like lasting long lasting relationships .
O,And while you're a professional athlete you walk around with this skepticism frankly of all new people in your life .
O,So even if there were like the potential of some great friendships like I wasn't open to go to these places people oh football blared and I'd pretend and be nice to them because that's what you do and they pretend or whatever it be to me because that's what you do and then you move on and and then you're 35 and you're like Yeah I haven't talked to your best friend from high school in 10 years .
O,I mean I feel like I'm in a perpetual state of transition which is interesting and uncomfortable at the same time .
O,It's one thing if all the sacrifices all the opportunities for gone translate into a successful athletic career as it did for Dominique Foxworth Mark Teixeira and Lauren Murphy .
O,But what about the athletes who make the sacrifices but don't make the big time .
O,Just look at the numbers .
O,There are only about 7900 players in the NFL Major League Baseball .
O,There are fewer than 900 .
O,The NBA is about 500 .
O,In baseball roughly 90 percent of the players drafted by major league clubs don't ever make it to the majors .
O,One of those 90 percent was Justin Humphries .
O,You get a phone call that says how does it feel to be the next member of the Houston Astros .
O,And you just get you get .
O,It's a dream come true .
O,So I ended up signing he started playing minor league baseball at 18 which meant skipping college although he did start taking some courses later on in 2009 .
O,He retired at age 27 without ever making the majors .
O,He enrolled at Columbia University and took a sociology class with a professor named Sudhir Venkatesh .
O,So I was sitting there in his classroom .
O,I started thinking about all the issues that I had seen in independent baseball and affiliated baseball guys living check to check strolling with which go back to school family life issues at home .
O,And I thought if I could use some of the things that we were learning in class talked to some of these guys and find out whether the stories and things that I was seeing and hearing were reflected in the numbers we followed a sample of the draft class of 2001 .
O,And so that's about 10 years .
O,And that is Sudhir Venkatesh and so we thought that would help us to understand what happens to these folks .
O,I think one of the most curious things that we find is how much 10 years matter .
O,So if you take two people who grew up in the same circumstances let's say one played baseball and one didn't .
O,The person who plays baseball is making about 40 percent less on average 10 years after they enter the game than the person who decides not to play baseball and who just wanted a regular career .
O,All right .
O,So what kind of background is typical for these players you're tracking the average player .
O,Probably looks like an upper middle class kid who comes out of college or comes out of high school .
O,And when you follow an upper middle class kid for about seven to 10 years they're probably going to make higher than the median average income .
O,They're probably not going to live in a neighborhood that's relatively safe .
O,They're going to have a career .
O,Now when you take the counterpart among the pool that was drafted that median kid that kid looks like he's making about 20 to 24 thousand dollars a year which is not a lot of money .
O,He's working probably five to seven months playing baseball and then struggling to find part time work in the off season might be coaching might be doing some training might be working on a construction site might be working in fast food .
O,Well when you're twenty five playing an independent ball making less than 2000 dollars a month living off your parents because you can't financially sustain yourself like that .
O,At some point you have to say look I've got no degree .
O,I had less than an associate's degree at that point .
O,So at some point you tell yourself I can't do this to myself I can't do this to my parents and I can't continue when I know there's an untapped potential to do other things .
O,Knowing when to quit anything is hard especially if it means abandoning a lifelong dream .
O,Quitting an athletic dream .
O,It's especially hard because baked into the ethos of sport is the idea that you should never quit never give up .
O,Never back down .
O,Think about it if you had been playing in the minor leagues or some equivalent for a decade .
O,When you really think your moment was ever going to come would you really think there was any chance at all .
O,Before you answer I'd like to introduce you to someone named Andre Ingram .
O,Hey Steve how are you doing man .
O,Sorry I'm late .
O,No no no .
O,No worries .
O,Let's talk a little bit about your background .
O,I believe you grew up in Richmond Virginia where you still live .
O,Is that right .
O,That's correct .
O,I'm curious is your family the same Ingram family of the gospel group The Ingrey met .
O,That's very good .
O,Yeah that's exactly correct .
O,That's my father's side .
O,And then tell me about you .
O,Are you musical or are you talented .
O,No .
O,So my brother and the athletes and it's funny because everyone else in our family is musically gifted in some way my brother and I we got none of that .
O,So yeah we just we got def Lettice .
O,Ingram was a good basketball player in high school and then played his college ball at American University a solid basketball program but hardly elite it had produced only one NBA player in its history .
O,Ingram was a three point shot specialist and he left America as its fifth leading all time score .
O,But that was not enough to get drafted into the NBA .
O,So he entered the NBA minor league which at the time was called the D league the standing for development .
O,Since change its name and a sponsorship deal to the league with the GI standing for Gatorade anyway Andre Ingram entered the D league with the hopes of being called up to the NBA .
O,He wound up staying for ten years .
O,Almost nobody stays in the league for ten years it pays so poorly .
O,Roughly twenty five thousand dollars a season the most young players give it a year or two before going to play pro in Europe or elsewhere .
O,Ingram tried Australia briefly didn't like it .
O,Plus he wanted to stay nearby just in case the NBA finally came calling .
O,There were many times where I was you know ready to just turn the other way and do something else .
O,You know .
O,Wife and Kids family you know the league really is not paying you much like you know you need to do something else like I came to that point so many times and you know something kept me going every time .
O,Last year he played for a team called the South Bay Lakers .
O,They're owned by the NBA's Los Angeles Lakers which you've probably heard of Ingram led the league in three point shooting percentage but still he was 32 years old by now and still in the league for extra money .
O,He tutored kids in math at the end of the season .
O,He was called in for his regular exit interview .
O,So you know I'm thinking all right this is you know the same old thing but then we get upstairs we get in this big conference room and not only is the GM and head coach there president is there and I'm like OK this is a bit different .
O,I've done this before and usually our president is not here the president he's talking about is the president of basketball operations not for the South Bay Lakers but for the Los Angeles Lakers .
O,Magic Johnson you've probably heard of him too .
O,So you know hard is kind of racing at that moment and then they tell me the news .
O,The news was that the L.A. Lakers with just two games left in their season were calling Andre Ingram up to play .
O,He would make his NBA debut at age 32 .
O,Everything that I was feeling is exactly what you thought or would anybody would think no one my story nor my situation .
O,I just didn't let it out like my wife and my mom did when I told you .
O,They let it out .
O,They just let it be raw and you know the real emotion that you know people love to see .
O,I was a little bit more of do but was feeling it all inside .
O,And so you know immediately after that though my first thought goes to OK you .
O,Who do we play again tomorrow .
O,They were playing the Houston Rockets late in the first quarter Ingram finally got his chance to play in the NBA .
O,Years .
O,After his professional career began .
O,Getting caught up by the Lakers .
O,You know I think before I got there in the night before was when all the emotions were running wild and I'm not sure how to feel and you're so excited yet nervous and all these other things .
O,But when it came time for the actual game it really turned into basketball very quickly for me and made things a whole lot easier .
O,How easy was it .
O,Well .
O,First .
O,Try .
O,Ingram scored 19 points at night including for three point shots .
O,It was one of the best debuts in Lakers history as one of the most amazing debuts ever .
O,The 32 year old rookie .
O,The crowd began chanting MVP MVP .
O,And .
O,Counting .
O,So we had no idea of the reach of this until my brother and my niece had called and told me they said hey you are blowing up on Twitter you're blowing up my Instagram you know you're everywhere and you just have no idea .
O,So I know that you're great 3 point shooter .
O,Historically great .
O,So but forgive me for saying this your shot looks a little bit ugly and honest with you .
O,You know it's a little off balance and I know it works but I'm really curious to ask you I don't mean to insult you it's an insult with a question though I get it .
O,Do you think that maybe is part of what's kept teams in the past from giving you a shot at the NBA .
O,And I asked this thinking about the story about Jeremy Lin who so many teams overlooked and they later admitted they overlooked him because he was an Asian guy and he didn't fit the template of what you know an NBA player was and I'm curious if whether you think that your untraditional shop may have hurt you in some way even if just like perception wise .
O,You know what I mean it's a good question .
O,I don't think so .
O,I would say the gray hair probably has more to do with it .
O,If I had to guess maybe the awkwardness or the shot or not .
O,Not so much the awkwardness of it but the release point of it because it's a bit lower than most guys .
O,I'm already not the tallest guy so maybe there is worry about well hey this shot is going to get blocked in our league .
O,The guys are too athletic for him to get that off .
O,So maybe that was a maybe that was a thought to be honest with you .
O,All right .
O,So here's the big question what's your future .
O,Yes all right now my agent is in talks with you know different teams we're trying to get into a training camp right now .
O,That's the goal and you know hopefully there'll be some new soon where I'll be but nowhere yet .
O,So what happens if you know you don't get in a training camp .
O,You don't get to play for an NBA team .
O,What do you do this coming season .
O,Yeah we'll definitely be the league again .
O,You know it could be another season of it .
O,I mean the job for me is simple you know just stay ready .
O,But the goal is and we will be continuing to play that that much I can tell you .
O,It's interesting you know as a sports fan I've been you know my whole life seen people trying to squeeze meaning out of sports beyond the game itself .
O,And a lot of times it feels kind of forced .
O,But it strikes me that your story is really different .
O,What is the lesson that we maybe should take from your story .
O,What I would like for people to get out of it the most is that it wasn't just that you know I stuck with it all the way through and was happy about it all the time .
O,I definitely had doubts .
O,I had no disbelief I had discouragement .
O,You know you don't get to something or any dream or anything we're having just you know scot free .
O,But I think that part about it is the realest part .
O,Please join me in wishing Andre Ingram the best of luck whatever happens next .
O,To play us out today here's his family's gospel group .
O,Maggie Ingram and the Ingram Mets .
O,This song is called appropriately enough work until I die .
O,Thanks to Andre Ingram and all the athletes who spoke to us for today's show we'll be back with more episodes from our hidden side of sports series in a couple of months .
O,In the meantime we're posting many of the full unedited interviews from the series on Stitcher premium .
O,Sign up at stitcher premium dot com slash Freakonomics use the promo code Freakonomics for one month free .
O,Coming up next week on Freakonomics Radio is the United States in a trade war .
O,Well define a trade war I know give you that answer of a conversation with Roberto Azevedo director general of the World Trade Organization whose job is to well essentially to prevent trade wars .
O,So have you .
O,Director general Azevedo had direct conversations ever with President Trump .
O,Not directly no .
O,I assume if President Trump were to hear this conversation and call you you'd be happy to sit down and work some things out .
O,Yes oh I'm always available I'm always available .
O,That's next time on Freakonomics Radio .
O,Freakonomics radio is produced by stitcher and Dubner productions .
O,This episode was produced by Anders Kelto .
O,With help from Derek John and Harry Huggins our staff also includes Allison Craig Lowe Greg Repin Greg Rizal skie Elvan Mella Zach Lipinski and Andy Mizen himer .
O,We had help this week from Nellie Osborne .
O,The music you hear through our episodes was composed by Luis Garah Freakonomics Radio can be found on Apple podcast or wherever you get your podcasts .
O,Our entire archive is available on the stitcher app or at Freakonomics dot com where we also publish transcripts and show notes and Stitcher premium you'll find the entire archive ad free as well as lots of bonus episodes including full interviews with many of the athletes executives and others from our hidden side of sports series .
O,Just go to stitcher premium dot com slash Freakonomics .
O,We can also be found on NPR stations across the country .
O,Check your local station for the schedule as well as on Twitter Facebook LinkedIn or via email at radio .
O,At Freakonomics dot com .
O,Thanks for listening .
O,Stitcher hey this is Andrea Selenski .
O,I host the longest shortest time for a podcast .
O,All about the drama absurdities and surprises that happen when you're in a family like maybe you have a sister and you're a little too involved in her pregnancy .
O,Listen it's my niece or nephew and I will not have you eating nothing but modals apple pies .
O,Or maybe you've been forced to compete for your mom's love .
O,But the end Pat .
O,So afraid of the mom .
O,The lunches did not apply .
O,Maybe your kid won't stop impersonating a crow at 3:00 in the morning .
O,It's family unfiltered .
O,She calmly prepare to be a parent in general .
O,That is all I hear every week .
O,Subscribe to the longest shortest time on Stitcher .
O,Or wherever you're listening right now .
